fold_id,cv_tag,html_id,sent_id,CONTENT,CLASS
9,cv968,25413,31,"that hope dissolved the moment heckerling underscored a sequence of paul in the throes of unrequited love to simon and garfunkel's "" scarborough fair/canticle . """,neg
9,cv968,25413,32,"instead of giving the sequence a knowing wink-a reference to the graduate , a hint that paul is becoming an overly-sensitive clich-heckerling plays it deadly straight .",neg
9,cv968,25413,33,"even in the scenes that scream for a light comic touch and a bit of a poke at her protagonist's foibles , she finds it impossible to stray from the gospel of paul as saint .",neg
9,cv968,25413,34,clueless's cher had her self-absorption and manipulative tendencies to balance her cuteness .,neg
9,cv968,25413,35,"in loser , amy heckerling shows a leaden hand with material that demands friskiness ( her one show of wit involves naming paul's dorm "" hunt's hall "" after erstwhile bowery boy huntz hall ) .",neg
9,cv968,25413,36,her gift with casting proved to be her curse .,neg
9,cv968,25413,37,"loser may be a crashing bore , but gee , aren't those two kids swell ?",neg
9,cv969,14760,0,capsule : john the baptist is sent from heaven to see is the world is worth saving .,neg
9,cv969,14760,1,he must find some sign of hope in the people of newfoundland .,neg
9,cv969,14760,2,this is little more than a tv skit in movie form .,neg
9,cv969,14760,3,"it is watchable and apparently will be released to theaters in canada , but it is unlikely to be seen on the international market .",neg
9,cv969,14760,4,it is diverting but hardly a serious piece of cinema .,neg
9,cv969,14760,5,", 0 ( -4 to +4 ) minor spoilers in this review .",neg
9,cv969,14760,6,- written and directed by john w . doyle .,neg
9,cv969,14760,7,"- john the baptist sent to st . john , newfoundland .",neg
9,cv969,14760,8,gets an invitation to live with a family .,neg
9,cv969,14760,9,that extraordinary hospitality for some reason does not count as a reason for hope .,neg
9,cv969,14760,10,- script has a lot of holes .,neg
9,cv969,14760,11,- friend who adopts john is surprisingly militant and is planning actions to destabilize wall street .,neg
9,cv969,14760,12,"- john does look middle eastern , but somehow one expects john the baptist to be more dramatic .",neg
9,cv969,14760,13,"- there is a conspiracy in the vatican riding on the result of the visit , though that result seems small compared to the end of the world .",neg
9,cv969,14760,14,- big yucks like seeing a nun give the pope a pedicure and evil pope's aid praying to a mendes goat .,neg
9,cv969,14760,15,- in large part a satire of life in newfoundland taking licks at things like the poor produce .,neg
9,cv969,14760,16,"the one good tomato in grocery ( by virtue of a miracle ) "" must have fallen off the truck to toronto . """,neg
9,cv969,14760,17,- based on a 20-minute short film .,neg
9,cv970,19532,0,"the "" disney stick-to-what-you-do-best "" rule states that disney's animated features will invariably be sublime but whenever they try their hand at live-action kids' entertainment , they will fail miserably .",neg
9,cv970,19532,1,this goes double for occasions when they try to make a live-action adaptation of a popular cartoon ( remember the 1996 version of 101 dalmations ?,neg
9,cv970,19532,2,i'm still trying to forget ) .,neg
9,cv970,19532,3,"that rule proves more dependable than ever with inspector gadget , an insulting , despicable and , worst of all , expensive piece of trash trying to pass itself off as a viable children's film .",neg
9,cv970,19532,4,"it will bore anyone over five and should prove unbearable for adults , even at its relatively skinny running time of 80 minutes .",neg
9,cv970,19532,5,it's films like this that make me want to go to my local blockbuster and rent something from the days when brains were more important than budgets and wit compensated for lack of fancy effects .,neg
9,cv970,19532,6,"just as matthew broderick began to convince me that there is hope for him as an actor yet , his career takes a nosedive to hell with his "" role "" as john brown , a depressed security guard with a big heart who hopes that one day he can become a real policemen and help the people around him .",neg
9,cv970,19532,7,"he dreams of heroic deeds and the subsequent admiration of his long time crush , dr . brenda bradford ( joely fisher ) .",neg
9,cv970,19532,8,but after a few bizarre coincidences it seems that he has to dream no longer .,neg
9,cv970,19532,9,john breaks every bone in his body while trying to save dr . brenda's father .,neg
9,cv970,19532,10,"dr . brenda has been working on a "" gadget project , "" which would make a half-man half-machine super-policeman to fight crime .",neg
9,cv970,19532,11,"feeling indebted to john she decides to save his life by making him the subject , realizing his dream of becoming a policeman .",neg
9,cv970,19532,12,"now , when he says "" go go gadget [insert name of gizmo here] "" he can use all kinds of nifty gadgets to capture crooks , bang up bandits and mangle murderers .",neg
9,cv970,19532,13,"in the meantime , the evil claw ( rupert everett ) , the man responsible for the murder of the good doctor's father is building a gadget of his own : a carbon copy of our inspector gadget except evil and john brown's worst nemesis .",neg
9,cv970,19532,14,"claw has plans of world domination , which leaves it up to the inspector and his gadget mobile ( voice of d . l .",neg
9,cv970,19532,15,hughley ) to save humanity from his wrath .,neg
9,cv970,19532,16,state of the art effects fly at a mad pace in this $90 million dollar movie and yet director david kelogg never sets up a convincing atmosphere .,neg
9,cv970,19532,17,had they replaced all the fancy gizmos with dollar bills they would have wound up with the same effect .,neg
9,cv970,19532,18,what we see on the screen is like the raw ingredients of a meal : all of the expensive f/x amounts to nothing .,neg
9,cv970,19532,19,part of the charm of the tv series was its sly irreverence which has gone down the toilet in the condescending movie .,neg
9,cv970,19532,20,"can kids really admire a hero so goody-two-shoes that he screams "" hey !",neg
9,cv970,19532,21,"you ran a stop sign ! """,neg
9,cv970,19532,22,while hanging off the back bumper of a quickly moving vehicle ?,neg
9,cv970,19532,23,"i think that today's children will respond better to somebody dashing , someone ultra-cool .",neg
9,cv970,19532,24,they ( probably ) receive enough preaching from their parents and its an insult to their intelligence to assume that they want to go to an action movie to see a father figure kick butt .,neg
9,cv970,19532,25,"in addition to the more complex complaints above , there's also the simple stuff : inspector gadget is boring , formulaic and achingly implausible .",neg
9,cv970,19532,26,"there's no feeling that the director really cares about his story : more than any other film i've seen this year , this one really feels like it was made on an assembly line .",neg
9,cv970,19532,27,"there's a popular commercial ( for sprite , but that's irrelevant ) running in movie theaters before features that spoofs the way major studios deal with projects .",neg
9,cv970,19532,28,"it consists of studio suits discussing a fictitious ( thank god ) movie called "" death slug "" .",neg
9,cv970,19532,29,each executive gleefully presents a different merchandise tie-in ( slug taco !,neg
9,cv970,19532,30,slug on a stick ! ) .,neg
9,cv970,19532,31,"at the end one of them asks "" what about the movie ? """,neg
9,cv970,19532,32,"another answers : "" well , we don't have a script yet , but we can bang one out by friday . """,neg
9,cv970,19532,33,"they probably could have replaced "" death slug "" with inspector gadget .",neg
9,cv970,19532,34,this film contains the sort of logical contradictions and blatantly obvious adherence to formula that could have been eliminated had any attention been payed to the script .,neg
9,cv970,19532,35,it's no coincidence that most good children's entertainment these days comes from animation .,neg
9,cv970,19532,36,animated features take so long to maker that it becomes a labor of love for the filmmakers and they put care and pride into their work .,neg
9,cv970,19532,37,"these kinds of films are banged out quicker and a good percentage turn out worthless , sloppy and impersonal .",neg
9,cv970,19532,38,the studios are becoming factories and films their assembled products .,neg
9,cv970,19532,39,? 1999 eugene novikov&#137 ;,neg
9,cv971,11790,0,"as the twin surfer dudes , stew and phil deedle , lay bandaged and unconscious in the hospital , phil comes to first and chooses the coolest way to wake his brother .",neg
9,cv971,11790,1,"yanking out his iv , he uses it like a water pistol to soak his brother's face .",neg
9,cv971,11790,2,"this bit of lame physical humor is typical of disney's meet the deedles , a movie more to be endured that watched .",neg
9,cv971,11790,3,"( i stopped looking at my wife during the screening , since every time i did , she'd start sticking her finger in her throat .",neg
9,cv971,11790,4,"and she's right , it is that bad . )",neg
9,cv971,11790,5,"directed without any imagination by steve boyum , whose long background in film is mainly in stunts and in second unit direction , the film limps along at best .",neg
9,cv971,11790,6,"boyum attempts to keep the pace moving by staging stunts , stunts and more stunts .",neg
9,cv971,11790,7,"amazingly for someone with his background , he seems incapable of finding any fresh ones , and we have a car go off the road five different times -- maybe more .",neg
9,cv971,11790,8,but who's counting ?,neg
9,cv971,11790,9,"and then there is the script by james herzfeld , whose only other film , tapeheads from a decade ago , was so awful that it is considered a cult classic .",neg
9,cv971,11790,10,"meet the deedles , however , is painfully bad rather than laughably bad .",neg
9,cv971,11790,11,it will probably be in and out of the theaters like a tornado and is in no danger of becoming a classic anything .,neg
9,cv971,11790,12,"herzfeld treats us to gratingly abysmal dialog that includes "" your geyser's a geezer , "" and "" i'd like to put a deedle in her haystack . """,neg
9,cv971,11790,13,"as the movie opens , the twins , who at one point describe themselves modestly as "" a walking kodak moment , "" are celebrating their 18th birthday .",neg
9,cv971,11790,14,"as they ride a parasail high above the waters of waikiki , a truant officer pursues them on his jet ski .",neg
9,cv971,11790,15,"as heirs to the fabulous fortune of the deedle empire , the boys are sent by their father to camp broken spirit at yellowstone to transform the two laid-back beach bums into men .",neg
9,cv971,11790,16,"as they arrive in their wetsuits in yellowstone , they've got their surfboards , skateboards , and a hawaiian drink machine the size of an armoire .",neg
9,cv971,11790,17,"their camp has gone out of business , but they are mistaken for new park rangers .",neg
9,cv971,11790,18,"the rest of the movie has them fighting the park's overpopulation of prairie dogs as well as a deranged ex-ranger , played by dennis hopper , who is out to stop old faithful before its billionth birthday celebration , scheduled for later in the week .",neg
9,cv971,11790,19,"hopper , who has made some wonderful movies , carried away being a recent favorite , does have a propensity for choosing some truly odoriferous material .",neg
9,cv971,11790,20,"this isn't his worst acting , but meet the deedles is arguably the worst movie he's ever been in .",neg
9,cv971,11790,21,"steve van wormer and paul walker , as stew and phil , give lifeless performances .",neg
9,cv971,11790,22,the only actor in the movie with any demonstrable talent is a cute little prairie dog named petey .,neg
9,cv971,11790,23,even the cinematography by david hennings is so prosaic that it manages to make yellowstone look dull .,neg
9,cv971,11790,24,"to add insult to injury , hennings is fond of inappropriate close-ups , which only serve to remind us of the inanity of the dialog .",neg
9,cv971,11790,25,"put a ten-foot pair of lips on the screen , and you naturally pay extra attention to what is said .",neg
9,cv971,11790,26,"although boyum says in the notes that he is proud that his film is appropriate for families , one wonders how many skateboarders will attempt the movie's stunt of lying on your back on a skateboard while negotiating a busy and twisting mountain road .",neg
9,cv971,11790,27,they make it look like so much fun that i'm sure many will try some variation of the stunt .,neg
9,cv971,11790,28,""" how could this possibly be worst , "" asks phil .",neg
9,cv971,11790,29,"just when you suspect it can't , the movie takes a turn further downhill .",neg
9,cv971,11790,30,its low point may have you looking for an airline barf bag .,neg
9,cv971,11790,31,"after phil's girlfriend digs up a big mount of moist soil , they suck in a long worm .",neg
9,cv971,11790,32,"like the two dog lovers eating spaghetti in lady and the tramp , their lips finally meet in a kiss .",neg
9,cv971,11790,33,"as they pull back , their faces are full of the dirt that encased the worm they have just ingested .",neg
9,cv971,11790,34,meet the deedles runs about an hour and a half .,neg
9,cv971,11790,35,it is rated pg for a little bathroom humor and would be acceptable for kids around 6 and up .,neg
9,cv971,11790,36,"my son jeffrey and his friend nickolas , both almost 9 , gave the show * * * .",neg
9,cv971,11790,37,they both thought the scenes with petey were among their favorites .,neg
9,cv971,11790,38,"nickolas also mentioned the scene in which the circus bear drives a jeep , and jeffrey especially liked the one in which the circus elephant was referred to as dumbo .",neg
9,cv972,26837,0,'bicentennial man' is a family film without any external motive with the exception of providing the minimum dose of entertainment .,neg
9,cv972,26837,1,"chris columbus , the director who gave you "" mrs . doubtfire "" , plays on sentimental strings and mushy dialogue to make his point .",neg
9,cv972,26837,2,"based on the short story by isaac asimov , it is supposed to be a science fiction story about a robot who wants to be human , which as you can imagine is very difficult .",neg
9,cv972,26837,3,starting in a not too distant future the film concentrates on a wealthy family that buys an android to help them with the house and children .,neg
9,cv972,26837,4,"soon this robot , called andrew ( robin williams ) shows abilities that makes his owner mr . martin ( sam neill ) very curious .",neg
9,cv972,26837,5,"andrew is interested in art and music , he "" enjoys "" making clocks , which clearly shows that he has genuine emotions .",neg
9,cv972,26837,6,"it shows out that because of a small failure in the "" electrical circuits "" and "" positronic brain "" andrew has accidentally gained a soul .",neg
9,cv972,26837,7,this makes him unique and his evil creators worried .,neg
9,cv972,26837,8,then mr . martin decides to teach andrew all the things he wasn't programmed to do .,neg
9,cv972,26837,9,"soon andrew wants to leave the house in pursuit of freedom , destiny and love .",neg
9,cv972,26837,10,"this film can be described as a disney version of blade runner , a film that still shines as the biggest gem in the crown of science fiction .",neg
9,cv972,26837,11,"ever since that film , the subject of humanity still stands as one big controversy .",neg
9,cv972,26837,12,what makes us human ?,neg
9,cv972,26837,13,the thoughts ?,neg
9,cv972,26837,14,the emotions ?,neg
9,cv972,26837,15,is it possible to become human ?,neg
9,cv972,26837,16,"at what point can we say to a robot "" now you are one of us "" ?",neg
9,cv972,26837,17,these are very tough questions that require a serious and thurral approach .,neg
9,cv972,26837,18,it is obvious that columbus didn't take them very seriously .,neg
9,cv972,26837,19,"when you think about it , this film is not really meditating on the question "" when is a robot no longer a machine , but a human being ? "" , but tells a story about racial discrimination and lack of understanding .",neg
9,cv972,26837,20,"andrew is so complex and emotional from the very beginning that the audience immediately accepts him as a human being , and only the society has troubles with it .",neg
9,cv972,26837,21,"in other words , it is as far from reality as from the academy awards .",neg
9,cv972,26837,22,"further more , there are other annoying problems .",neg
9,cv972,26837,23,to this day no serious filmmaker has dared to speculate about the future in more than 50 years from now .,neg
9,cv972,26837,24,"this has not been done for obvious reasons , because the filmmakers are well aware of the fact that they lack the knowledge and imagination to perform such a difficult task .",neg
9,cv972,26837,25,columbus is the first to have crossed that line .,neg
9,cv972,26837,26,"the result is , as you might imagine , primitive , unrealistic and incredibly disappointing effort .",neg
9,cv972,26837,27,the world is simply frozen in time .,neg
9,cv972,26837,28,"neither the society , fashion , culture or values have changed over 200 years .",neg
9,cv972,26837,29,"mom is still working at the kitchen , doing the dishes .",neg
9,cv972,26837,30,"when you think back to the late 17th century and then compare it to the world we live in today , you'll see a slightly bigger difference .",neg
9,cv972,26837,31,i am not saying that everything should change .,neg
9,cv972,26837,32,"it is unlikely that the human rights will change , but it's even more unlikely that there will not be any progress in science , technology and fashion .",neg
9,cv972,26837,33,"i suppose it's possible to watch this as a some sort of bizarre fairytale , but it's really hard .",neg
9,cv972,26837,34,robin williams is hidden behind c and speaking in a robotic way .,neg
9,cv972,26837,35,"as always he does a decent job , as does sam neill .",neg
9,cv972,26837,36,but it doesn't really matter .,neg
9,cv972,26837,37,it is the sentimentality and length that turns this picture into a tiresome experience .,neg
9,cv972,26837,38,"pretty much like last year's "" meet joe black "" , this is a primitive and unresolved story which is presented with a splendor and professionalism that it doesn't deserve .",neg
9,cv972,26837,39,great actors and a talented crew have worked hard to achieve something that will be instantly forgotten .,neg
9,cv972,26837,40,"when isaac asimov wrote this story , the future seemed far away and magical .",neg
9,cv972,26837,41,everything seemed possible .,neg
9,cv972,26837,42,"now is the future of asimov's time , and we know that it is not as magical and perfect as it seemed a long time ago .",neg
9,cv972,26837,43,"for the same reasons that the young generation of today can not be amazed by julius verne's "" 20 000 leagues under the sea "" , so can't we accept this story as a potential reality .",neg
9,cv972,26837,44,"let us hope that next year's "" a . i . """,neg
9,cv972,26837,45,will be more rewarding .,neg
9,cv973,10171,0,"in the continuation of warner brother's franchise , joel schumacher has successfully killed this cash cow .",neg
9,cv973,10171,1,what makes this film such a grand disappointment is the tremendous line up of talented people involved with the film .,neg
9,cv973,10171,2,avika goldsman's screenplay is such a cluttered mess that there is no suspense built from one scene to another .,neg
9,cv973,10171,3,"this coming on the heals of such a marvelously written project as "" the client "" is such a shock that it gives rise to thoughts that the latter film was a fluke .",neg
9,cv973,10171,4,situations are developed and executed with no thought of reason other that to get the characters from one point to another .,neg
9,cv973,10171,5,"this is most glaringly brought to point by the appearance of alicia silverstone's batgirl , who just happens to be alfred's niece .",neg
9,cv973,10171,6,the story of dr . victor freeze is told almost completely in dialogue as an afterthought .,neg
9,cv973,10171,7,"while working on a cure for a tragic decease contracted by his wife , dr . freeze is injured during a cryogenic procedure , and becomes a man who can only survive in a sub zero environment .",neg
9,cv973,10171,8,now of course he has become a terrorist intent on turning the world into a frozen planet where only he can live .,neg
9,cv973,10171,9,now the logic of that little sub-plot escapes me .,neg
9,cv973,10171,10,"if mr . freeze wanted to find a cure for his wife and bring her back from the brink of death , why would he want to have her live in a world with no warmth .",neg
9,cv973,10171,11,this is indeed a cold hearted man .,neg
9,cv973,10171,12,the development of poison ivy is no less contradictory .,neg
9,cv973,10171,13,she wants to breed a form of plant life that can defend itself like an animal .,neg
9,cv973,10171,14,"she joins with mr . freeze in his plan to start a new ice age , destroying all animal life , therefore giving her plant creations no reason to have the defense mechanism she had been trying to breed into them .",neg
9,cv973,10171,15,the characters have no logic .,neg
9,cv973,10171,16,batman of course is no longer the dark knight of the earlier films .,neg
9,cv973,10171,17,"now that he has an adoptive son in burt ward / robin , bruce wayne is trying to be a father figure , constantly spouting out homilies about family and relationships , while at the same time not really having any .",neg
9,cv973,10171,18,george clooney tries in vain to keep from rolling his eyes while reciting the dialogue given him .,neg
9,cv973,10171,19,to say that his performance is workman-like is to be generous .,neg
9,cv973,10171,20,"his best performances are still on "" e . r . "" .",neg
9,cv973,10171,21,"bruce wayne has the most unromantic evening with his girlfriend ( played by elle macpherson ) , that it brings into question bruce's latent homosexuality .",neg
9,cv973,10171,22,"there is no spark and no passion ( as there was for nicole kidman's psychologist in "" batman forever "" ) between bruce and anyone other than alfred .",neg
9,cv973,10171,23,and even that relationship is very reserved .,neg
9,cv973,10171,24,robin comes off less charismatic that in the last film in the series .,neg
9,cv973,10171,25,now he's just a spoiled kid .,neg
9,cv973,10171,26,"in "" batman forever "" , burt ward wanted to be batman's partner and friend .",neg
9,cv973,10171,27,"now , robin is suffering from ego deficiency .",neg
9,cv973,10171,28,"robin's attraction for poison ivy is not believable , except for a boy around the age of 15 .",neg
9,cv973,10171,29,"his later flirtation with batgirl smacks of incest , even though they are not related in a traditional sense .",neg
9,cv973,10171,30,"chris o'donnell , once considered a rising star , successfully burns up on reentry with this performance .",neg
9,cv973,10171,31,his robin needs nothing more than a good spanking .,neg
9,cv973,10171,32,the less said about alicia silverstone's performance the better .,neg
9,cv973,10171,33,this talented young actress reads her lines with all the aplomb of a dubbing actor for a godzilla film .,neg
9,cv973,10171,34,she was cast strictly for her commercial value and she knew it .,neg
9,cv973,10171,35,this brings us to the villains .,neg
9,cv973,10171,36,arnold scharzenegger walks through his part with all the concern of someone waiting for payday .,neg
9,cv973,10171,37,the most rediculous scene is during mr . freeze's imprisonment .,neg
9,cv973,10171,38,the guards are at least a foot taller that arnold and yet fall at his hand in one of the most unbelievable fights scenes caught on film .,neg
9,cv973,10171,39,it's almost as ludicrous as seeing michael jackson as a gang member .,neg
9,cv973,10171,40,"umu thurman struts and coos her way through her part , showing a growing discomfort with her sex symbol status .",neg
9,cv973,10171,41,"her poison ivy has all the come hither sex appeal of may west in "" sextette "" ( 1978 ) .",neg
9,cv973,10171,42,the only performances worthy of notice are pat hingle and michael gough .,neg
9,cv973,10171,43,these two seasoned veterans carry their scenes with a dignity sorely lacking from the rest of the film .,neg
9,cv973,10171,44,"without going through the intricacies of the plot , there is one question that always comes to mind with this series ( except for the first "" batman "" ) , and that is how do these super villains manage to hire so many thugs only to abandon them at the final reel .",neg
9,cv973,10171,45,mr . freeze is introduced with a team of hockey playing hoodlums that seem to have stepped out of an old kiss music video .,neg
9,cv973,10171,46,"every villain ( even the minor ones ) have to have a look , no one can be an individual with day glow paint on their face or some sort of elaborate costume .",neg
9,cv973,10171,47,"with this film , warner brothers has succeeded in retrograding the series back to it's tv incarnation .",neg
9,cv973,10171,48,"the only thing missing from the action scenes are the superimposed titles detailing the pows ! ,",neg
9,cv973,10171,49,"gwaaaa's , and clang's associated with the old series .",neg
9,cv973,10171,50,"you almost wonder if william dozier , producer of the tv series is collecting royalties from this film .",neg
9,cv973,10171,51,the special effects ( by john dykstra ) and production design ( by barbara ling ) are the primary stars of this film .,neg
9,cv973,10171,52,and it is a case of extravagance in the pursuit of nothing .,neg
9,cv973,10171,53,"every set , from ivy's lair , the batcave , to freeze's hideout is set with enough neon and fiberglass to keep the epa in paperwork for years to come .",neg
9,cv973,10171,54,there is no one realistic set or set piece in the film .,neg
9,cv973,10171,55,everything is set for maximum exposure .,neg
9,cv973,10171,56,the special effects have that strange cartoon look that most rushed cgi effects have .,neg
9,cv973,10171,57,"there are homage thrown in by dykstra and his team to gene warren and his work on "" the time machine "" ( the growing plant scene ) but these scenes are so wroth with glaring color and art that they are almost obscured .",neg
9,cv973,10171,58,joel schumacher has directed the film with no flair .,neg
9,cv973,10171,59,camera angles are poorly chosen rehashing set ups from the old tv series .,neg
9,cv973,10171,60,"master shots pepper the action scenes , destroying any flow of kinetic quality they may have had .",neg
9,cv973,10171,61,mr . schumacher is a good director .,neg
9,cv973,10171,62,"one just has to look back on the films "" the lost boys "" , "" cousins "" ( an underrated film ) and "" the client "" to know that .",neg
9,cv973,10171,63,"but "" batman and robin "" comes off as a mated made for tv movie .",neg
9,cv973,10171,64,the film has no style of individuality .,neg
9,cv973,10171,65,"it is the cinematic equivalent to jell-o , pretty to look at , but empty .",neg
9,cv973,10171,66,"it is unfortunate that this film , even with it's surprisingly strong box office has succeeded in doing what warner's thought tim burton would do with the franchise .",neg
9,cv973,10171,67,kill it .,neg
9,cv973,10171,68,"joel schumacher's "" batman & robin "" is loud , colorful , action packed , and ultimately . .",neg
9,cv973,10171,69,boring .,neg
9,cv973,10171,70,stars .,neg
9,cv974,24303,0,"long ago , films were constructed of strong dialogue , original characters , memorable plot points , and solid acting .",neg
9,cv974,24303,1,one of the best examples that hollywood now completely ignore these qualities is found in the new film where the heart is .,neg
9,cv974,24303,2,"this opus about the power of love and the redemption of family follows the tragic , and i mean tragic , life of novalee nation ( natalie portman ) .",neg
9,cv974,24303,3,"hitting the road with her hick , guitar-playing boyfriend in a rusted-out gm , novalee dreams of the blue skies of bakersfield and sipping chocolate milk beneath a plastic umbrella with her unborn baby , due in a month .",neg
9,cv974,24303,4,"stopping off at a nearby wal-mart for a quick rest , novalee's boyfriend decides to take off and leaves her there .",neg
9,cv974,24303,5,novalee then decides to secretly hole up in the wal-mart ( because she's not the brightest bulb in the stagelights ) .,neg
9,cv974,24303,6,a wacky librarian ( keith david ) comes to her rescue when she goes into labor one night while she is camped in the outdoors section of the store .,neg
9,cv974,24303,7,"then the she moves in with a family , befriends everyone in town -- including ashley judd's character ( who has five kids and still can work part-time as a nurse ) -- fights off religious freaks , survives a tornado , breaks the heart of the wacky librarian that saved her , receives an inheritance , builds a martha stewart-esque house , becomes an award-winning photographer , and manages to always look like she stepped out of a cosmo shoot , all while not once doing anything with her kid .",neg
9,cv974,24303,8,this film is terrible .,neg
9,cv974,24303,9,"the directing is awful : it seems director matt williams had an index card with six angles written on it and used every one of them , over and over and over again .",neg
9,cv974,24303,10,"we get pathetic and ugly acting by natalie portman , who can do good work .",neg
9,cv974,24303,11,a disjointed pacing of key scenes and a time structure so confusing that it would throw steve prefontaine off .,neg
9,cv974,24303,12,a subplot that actually validates the actions of the boyfriend who abandoned novalee in the wal-mart parking lot .,neg
9,cv974,24303,13,"an embarrassing display of emotions by the characters , making the audience ill .",neg
9,cv974,24303,14,"taking two great comedic screenwriters , babaloo mandel and lowell ganz , and forcing them to write drama on par with oprah's book club .",neg
9,cv974,24303,15,"altogether , it has the feeling of being trapped at home , watching a very bad television mini-series and wishing it to end , only the remote is broken .",neg
9,cv974,24303,16,"however , the main problem with the film is that it never answers the most poignant question brought up : where is the heart ?",neg
9,cv974,24303,17,no one ever seems to find it in this piece of junk .,neg
9,cv975,11920,0,"stars : armand assante ( mike hammer ) , barbara carrera ( dr .",neg
9,cv975,11920,1,"charlotte bennett ) , laurene landon ( velda ) , alan king ( charles kalecki ) , geoffrey lewis ( joe butler ) , paul sorvino ( detective pat chambers ) , judson scott ( charles hendricks ) , barry snider ( romero ) , julia barr ( norma childs ) / mpaa rating : r / review :",neg
9,cv975,11920,2,"in the 1982 updating of mickey spillane's 1947 novel "" i , the jury , "" hard-boiled detective mike hammer is a vietnam vet who drives a shiny bronze trans am , dresses like don johnson in "" miami vice "" with less pastels , and has sworn off alcohol .",neg
9,cv975,11920,3,"however , he still smokes his lucky strikes , detests all forms of authority , and kills at a whim .",neg
9,cv975,11920,4,"beyond that , the updated film retains little or no resemblance to the original pulpy page-turner by spillane , probably the most infamous and often reviled of all mystery writers .",neg
9,cv975,11920,5,"the movie starts off with a bang : a howler of an opening credits sequence that is a cheap steal from the james bond series , complete with cheesy graphics and an overbearing jazz score by bill conti ( "" rocky "" ) .",neg
9,cv975,11920,6,"after that , the movie and the book begin the same , with the murder of jack williams ( frederick downs ) , a one-armed detective and hammer's best friend .",neg
9,cv975,11920,7,"hammer declares that he will seek vengeance for jack's death , and with the help of his devoted secretary , the blond and shapely velda ( laurene landon ) , and the alternately friendly / antagonistic police chief pat chambers ( paul sorvino ) , he is immediately on the killer's trail .",neg
9,cv975,11920,8,"here the movie splits completely from the book , and dives into a convoluted and improbable tale of government conspiracy and mind control tactics involving the mafia , the cia , one of hammer's vietnam vet buddies , and a kinky sex clinic .",neg
9,cv975,11920,9,"many of the same characters from the book appear in the movie , but they take on slightly different roles .",neg
9,cv975,11920,10,"for instance , charles kalecki ( alan king ) , a numbers runner and narcotics dealer in the book , turns into a suave mob boss .",neg
9,cv975,11920,11,"and , more importantly , hammer's suspicious love interest , charlotte bennett ( barbara carrera ) , morphs from a run-of-the-mill psychiatrist into the coordinator and founder of the sex clinic .",neg
9,cv975,11920,12,""" i , the jury "" is one of several cinematic renditions of spillane's books ( including a 1953 version which was made in 3-d ) , but this film differs from those earlier versions in one major way : it includes all of the sex and violence spillane wrote about that could never be given screen treatment due to hollywood's production code .",neg
9,cv975,11920,13,"although this takes the 1982 version of "" i , the jury "" closer to the core of the original subject matter , it is in this aspect that the film received the most criticism , because it took this new license to extremes that many argued surpassed what was in the book .",neg
9,cv975,11920,14,"rest assured , the movie not only includes a great deal of nudity , but it is thoroughly violent , especially toward women .",neg
9,cv975,11920,15,"it features one woman having her neck slashed , a set of twins forced to strip before being stabbed to death by a psychotic sexual deviant programmed by the cia ( judson scott ) , and another woman shot point-blank in the belly by hammer himself .",neg
9,cv975,11920,16,"no one would deny that spillane's writing has a definite misogynistic nature , but the movie seems to take it a step further by giving it such glorious screen treatment ; its constant equation of sex and violence , much of which is played with the intention of being erotic , is quite unsettling .",neg
9,cv975,11920,17,"it's no surprise that the movie , like the book , fades to black with a dead woman on the floor .",neg
9,cv975,11920,18,""" i , the jury "" had a troubled production and was not well-supported by the studio that made it , which is one explanation why it didn't do well in theaters and many people have forgotten that it was ever made .",neg
9,cv975,11920,19,"the script was written by larry cohen , who is best known for his creatively cheesy but nonetheless effective monster movies , like "" it's alive "" ( 1974 ) and its two sequels , "" q "" ( 1981 ) , and "" the stuff "" ( 1985 ) .",neg
9,cv975,11920,20,"cohen wrote the script thinking he was going to helm the project as well , but he was yanked from the director's chair after only a week's worth of shooting because he was already $100 , 000 over budget .",neg
9,cv975,11920,21,"he was quickly replaced by richard t . heffron , who has worked for the last three decades on a handful of undistinguished movies and dozens of television projects .",neg
9,cv975,11920,22,"heffron was obviously brought in not for his talent , but because he could make the movie rapidly and efficiently .",neg
9,cv975,11920,23,it shows in the final product .,neg
9,cv975,11920,24,"cohen had personal interest in the updated version of hammer , but heffron has none .",neg
9,cv975,11920,25,"he shot the movie quickly and clumsily , and although some scenes ring true , most of them are flat , trite , and invariably dull .",neg
9,cv975,11920,26,"the movie features numerous car chases , shoot-outs , and stunts , but heffron's background in television is the dominant tone ; despite the graphic violence and full-frontal nudity , "" i , the jury , "" takes on the air of a made-for-tv quickie , with no real punch or depth .",neg
9,cv975,11920,27,"but the problems in "" i , the jury "" run deeper than the technical .",neg
9,cv975,11920,28,"the central fault in this updating is mike hammer , whose character was lost in the shuffle while updating from the fifties to the eighties .",neg
9,cv975,11920,29,"because spillane wrote all his hammer mysteries in the first person , hammer's character is central to the tale because all the events are filtered through his persona .",neg
9,cv975,11920,30,we never really get that impression in the movie -- there is no first-person voice-over narration and some scenes don't have hammer in them at all .,neg
9,cv975,11920,31,"consequently , a great deal of the texture of spillane's storytelling is lost .",neg
9,cv975,11920,32,the period updating turns out to be a detrimentally bad idea because much of hammer's moral code is thrown to the wind .,neg
